dataset,distance,linkage,strategy,phase,runtime,ARI
MiddlePhalanxOutlineCorrect,msm,single,parallel,Finalizing,42,0.001444978979905756
MiddlePhalanxOutlineCorrect,msm,single,parallel,Finished,1985,0.001444978979905756
EthanolLevel,euclidean,single,parallel,Initializing,760,2.27191137485058e-05
EthanolLevel,euclidean,single,parallel,Approximating,0,2.27191137485058e-05
EthanolLevel,euclidean,single,parallel,ComputingFullDistances,451,2.27191137485058e-05
EthanolLevel,euclidean,single,parallel,Finalizing,58,2.27191137485058e-05
EthanolLevel,euclidean,single,parallel,Finished,1271,2.27191137485058e-05
AllGestureWiimoteZ,euclidean,single,parallel,Initializing,90,1.5502612709029693e-05
AllGestureWiimoteZ,euclidean,single,parallel,Approximating,0,1.5502612709029693e-05
AllGestureWiimoteZ,euclidean,single,parallel,ComputingFullDistances,165,1.5502612709029693e-05
AllGestureWiimoteZ,euclidean,single,parallel,Finalizing,51,1.5502612709029693e-05
AllGestureWiimoteZ,euclidean,single,parallel,Finished,306,1.5502612709029693e-05
PigAirwayPressure,sbd,weighted,parallel,Initializing,300,0.04751879897831281
PigAirwayPressure,sbd,weighted,parallel,Approximating,0,0.04751879897831281
PigAirwayPressure,sbd,weighted,parallel,ComputingFullDistances,2254,0.04751879897831281
PigAirwayPressure,sbd,weighted,parallel,Finalizing,32,0.04751879897831281
PigAirwayPressure,sbd,weighted,parallel,Finished,2587,0.04751879897831281
ShakeGestureWiimoteZ,euclidean,weighted,parallel,Initializing,34,0.09990141307919816
ShakeGestureWiimoteZ,euclidean,weighted,parallel,Approximating,0,0.09990141307919816
ShakeGestureWiimoteZ,euclidean,weighted,parallel,ComputingFullDistances,77,0.09990141307919816
ShakeGestureWiimoteZ,euclidean,weighted,parallel,Finalizing,16,0.09990141307919816
ShakeGestureWiimoteZ,euclidean,weighted,parallel,Finished,127,0.09990141307919816
Computers,lorentzian,average,parallel,Initializing,271,0.003367518996415196
Computers,lorentzian,average,parallel,Approximating,0,0.003367518996415196
Computers,lorentzian,average,parallel,ComputingFullDistances,457,0.003367518996415196
Computers,lorentzian,average,parallel,Finalizing,56,0.003367518996415196
Computers,lorentzian,average,parallel,Finished,785,0.003367518996415196
SemgHandGenderCh2,msm,complete,parallel,Initializing,600,-0.01645181602419059
SemgHandGenderCh2,msm,complete,parallel,Approximating,0,-0.01645181602419059
SemgHandGenderCh2,msm,complete,parallel,ComputingFullDistances,618425,-0.01645181602419059
SemgHandGenderCh2,msm,complete,parallel,Finalizing,89,-0.01645181602419059
SemgHandGenderCh2,msm,complete,parallel,Finished,619116,-0.01645181602419059
TwoLeadECG,msm,weighted,parallel,Initializing,103,0.0002134841513738587
TwoLeadECG,msm,weighted,parallel,Approximating,0,0.0002134841513738587
TwoLeadECG,msm,weighted,parallel,ComputingFullDistances,3030,0.0002134841513738587
TwoLeadECG,msm,weighted,parallel,Finalizing,86,0.0002134841513738587
TwoLeadECG,msm,weighted,parallel,Finished,3219,0.0002134841513738587
AllGestureWiimoteX,sbd,complete,parallel,Initializing,95,0.15447284265577874
AllGestureWiimoteX,sbd,complete,parallel,Approximating,0,0.15447284265577874
AllGestureWiimoteX,sbd,complete,parallel,ComputingFullDistances,1761,0.15447284265577874
AllGestureWiimoteX,sbd,complete,parallel,Finalizing,82,0.15447284265577874
AllGestureWiimoteX,sbd,complete,parallel,Finished,1940,0.15447284265577874
Coffee,euclidean,ward,parallel,Initializing,35,0.6688456906932737
Coffee,euclidean,ward,parallel,Approximating,0,0.6688456906932737
Coffee,euclidean,ward,parallel,ComputingFullDistances,68,0.6688456906932737
Coffee,euclidean,ward,parallel,Finalizing,23,0.6688456906932737
Coffee,euclidean,ward,parallel,Finished,128,0.6688456906932737
ECG200,kdtw,complete,parallel,Initializing,49,0.009827828271632305
ECG200,kdtw,complete,parallel,Approximating,0,0.009827828271632305
ECG200,kdtw,complete,parallel,ComputingFullDistances,2553,0.009827828271632305
ECG200,kdtw,complete,parallel,Finalizing,26,0.009827828271632305
ECG200,kdtw,complete,parallel,Finished,2631,0.009827828271632305
edeniss20182020_volume_anomalies,euclidean,weighted,parallel,Initializing,42,
edeniss20182020_volume_anomalies,euclidean,weighted,parallel,Approximating,0,
edeniss20182020_volume_anomalies,euclidean,weighted,parallel,ComputingFullDistances,117,
edeniss20182020_volume_anomalies,euclidean,weighted,parallel,Finalizing,22,
edeniss20182020_volume_anomalies,euclidean,weighted,parallel,Finished,183,
PowerCons,dtw,single,parallel,Initializing,59,6.190415105163116e-05
PowerCons,dtw,single,parallel,Approximating,0,6.190415105163116e-05
PowerCons,dtw,single,parallel,ComputingFullDistances,1114,6.190415105163116e-05
PowerCons,dtw,single,parallel,Finalizing,26,6.190415105163116e-05
PowerCons,dtw,single,parallel,Finished,1200,6.190415105163116e-05
edeniss20182020_valve_anomalies,dtw,complete,parallel,Initializing,38,
edeniss20182020_valve_anomalies,dtw,complete,parallel,Approximating,0,
edeniss20182020_valve_anomalies,dtw,complete,parallel,ComputingFullDistances,548,
edeniss20182020_valve_anomalies,dtw,complete,parallel,Finalizing,20,
edeniss20182020_valve_anomalies,dtw,complete,parallel,Finished,607,
ToeSegmentation1,kdtw,single,parallel,Initializing,94,0.0006996449301979246
ToeSegmentation1,kdtw,single,parallel,Approximating,0,0.0006996449301979246
ToeSegmentation1,kdtw,single,parallel,ComputingFullDistances,33498,0.0006996449301979246
ToeSegmentation1,kdtw,single,parallel,Finalizing,28,0.0006996449301979246
ToeSegmentation1,kdtw,single,parallel,Finished,33623,0.0006996449301979246
Trace,kdtw,ward,parallel,Initializing,73,0.15716141821932303
Trace,kdtw,ward,parallel,Approximating,0,0.15716141821932303
Trace,kdtw,ward,parallel,ComputingFullDistances,18469,0.15716141821932303
Trace,kdtw,ward,parallel,Finalizing,29,0.15716141821932303
Trace,kdtw,ward,parallel,Finished,18572,0.15716141821932303
CricketX,euclidean,single,parallel,Initializing,182,0.000290956791426091
CricketX,euclidean,single,parallel,Approximating,0,0.000290956791426091
CricketX,euclidean,single,parallel,ComputingFullDistances,146,0.000290956791426091
CricketX,euclidean,single,parallel,Finalizing,57,0.000290956791426091
CricketX,euclidean,single,parallel,Finished,387,0.000290956791426091
edeniss20182020_temp_anomalies,euclidean,weighted,parallel,Initializing,128,
edeniss20182020_temp_anomalies,euclidean,weighted,parallel,Approximating,0,
edeniss20182020_temp_anomalies,euclidean,weighted,parallel,ComputingFullDistances,190,
edeniss20182020_temp_anomalies,euclidean,weighted,parallel,Finalizing,86,
edeniss20182020_temp_anomalies,euclidean,weighted,parallel,Finished,404,
edeniss20182020_pressure_anomalies,euclidean,complete,parallel,Initializing,89,
edeniss20182020_pressure_anomalies,euclidean,complete,parallel,Approximating,0,
edeniss20182020_pressure_anomalies,euclidean,complete,parallel,ComputingFullDistances,140,
edeniss20182020_pressure_anomalies,euclidean,complete,parallel,Finalizing,64,
edeniss20182020_pressure_anomalies,euclidean,complete,parallel,Finished,296,
EOGVerticalSignal,msm,complete,parallel,Initializing,330,0.0065365864104472435
EOGVerticalSignal,msm,complete,parallel,Approximating,0,0.0065365864104472435
EOGVerticalSignal,msm,complete,parallel,ComputingFullDistances,285826,0.0065365864104472435
EOGVerticalSignal,msm,complete,parallel,Finalizing,66,0.0065365864104472435
EOGVerticalSignal,msm,complete,parallel,Finished,286225,0.0065365864104472435
Phoneme,msm,weighted,parallel,Initializing,973,0.03268023226967239
Phoneme,msm,weighted,parallel,Approximating,0,0.03268023226967239
Phoneme,msm,weighted,parallel,ComputingFullDistances,1567979,0.03268023226967239
Phoneme,msm,weighted,parallel,Finalizing,215,0.03268023226967239
Phoneme,msm,weighted,parallel,Finished,1569169,0.03268023226967239
TwoPatterns,euclidean,ward,parallel,Initializing,373,0.022128750358345058
TwoPatterns,euclidean,ward,parallel,Approximating,0,0.022128750358345058
TwoPatterns,euclidean,ward,parallel,ComputingFullDistances,1106,0.022128750358345058
TwoPatterns,euclidean,ward,parallel,Finalizing,725,0.022128750358345058
TwoPatterns,euclidean,ward,parallel,Finished,2206,0.022128750358345058
AllGestureWiimoteX,msm,weighted,parallel,Initializing,92,0.013538748109154529
AllGestureWiimoteX,msm,weighted,parallel,Approximating,0,0.013538748109154529
AllGestureWiimoteX,msm,weighted,parallel,ComputingFullDistances,6902,0.013538748109154529
AllGestureWiimoteX,msm,weighted,parallel,Finalizing,81,0.013538748109154529
AllGestureWiimoteX,msm,weighted,parallel,Finished,7077,0.013538748109154529
ECGFiveDays,euclidean,average,parallel,Initializing,111,-0.001132299480479818
ECGFiveDays,euclidean,average,parallel,Approximating,0,-0.001132299480479818
ECGFiveDays,euclidean,average,parallel,ComputingFullDistances,146,-0.001132299480479818
ECGFiveDays,euclidean,average,parallel,Finalizing,76,-0.001132299480479818
ECGFiveDays,euclidean,average,parallel,Finished,333,-0.001132299480479818
Wine,kdtw,complete,parallel,Initializing,60,0.004972977948049782
Wine,kdtw,complete,parallel,Approximating,0,0.004972977948049782
Wine,kdtw,complete,parallel,ComputingFullDistances,4299,0.004972977948049782
Wine,kdtw,complete,parallel,Finalizing,17,0.004972977948049782
Wine,kdtw,complete,parallel,Finished,4376,0.004972977948049782
ECGFiveDays,sbd,average,parallel,Initializing,114,0.7943686685405551
ECGFiveDays,sbd,average,parallel,Approximating,0,0.7943686685405551
ECGFiveDays,sbd,average,parallel,ComputingFullDistances,1412,0.7943686685405551
ECGFiveDays,sbd,average,parallel,Finalizing,67,0.7943686685405551
ECGFiveDays,sbd,average,parallel,Finished,1595,0.7943686685405551
edeniss20182020_temp_anomalies,euclidean,average,parallel,Initializing,128,
edeniss20182020_temp_anomalies,euclidean,average,parallel,Approximating,0,
edeniss20182020_temp_anomalies,euclidean,average,parallel,ComputingFullDistances,185,
edeniss20182020_temp_anomalies,euclidean,average,parallel,Finalizing,86,
edeniss20182020_temp_anomalies,euclidean,average,parallel,Finished,400,
ToeSegmentation2,euclidean,weighted,parallel,Initializing,76,0.037573413662439464
ToeSegmentation2,euclidean,weighted,parallel,Approximating,0,0.037573413662439464
ToeSegmentation2,euclidean,weighted,parallel,ComputingFullDistances,125,0.037573413662439464
ToeSegmentation2,euclidean,weighted,parallel,Finalizing,22,0.037573413662439464
ToeSegmentation2,euclidean,weighted,parallel,Finished,225,0.037573413662439464
MixedShapesRegularTrain,euclidean,single,parallel,Initializing,1256,2.4582089591681756e-05
MixedShapesRegularTrain,euclidean,single,parallel,Approximating,0,2.4582089591681756e-05
MixedShapesRegularTrain,euclidean,single,parallel,ComputingFullDistances,1547,2.4582089591681756e-05
MixedShapesRegularTrain,euclidean,single,parallel,Finalizing,105,2.4582089591681756e-05
MixedShapesRegularTrain,euclidean,single,parallel,Finished,2910,2.4582089591681756e-05
SonyAIBORobotSurface2,sbd,ward,parallel,Initializing,88,0.15420530677942076
SonyAIBORobotSurface2,sbd,ward,parallel,Approximating,0,0.15420530677942076
SonyAIBORobotSurface2,sbd,ward,parallel,ComputingFullDistances,1022,0.15420530677942076
SonyAIBORobotSurface2,sbd,ward,parallel,Finalizing,76,0.15420530677942076
SonyAIBORobotSurface2,sbd,ward,parallel,Finished,1187,0.15420530677942076
edeniss20182020_volume_anomalies,sbd,single,parallel,Initializing,41,
edeniss20182020_volume_anomalies,sbd,single,parallel,Approximating,0,
edeniss20182020_volume_anomalies,sbd,single,parallel,ComputingFullDistances,575,
edeniss20182020_volume_anomalies,sbd,single,parallel,Finalizing,23,
edeniss20182020_volume_anomalies,sbd,single,parallel,Finished,641,
BME,dtw,complete,parallel,Initializing,46,0.13686156353277046
BME,dtw,complete,parallel,Approximating,0,0.13686156353277046
BME,dtw,complete,parallel,ComputingFullDistances,410,0.13686156353277046
BME,dtw,complete,parallel,Finalizing,27,0.13686156353277046
BME,dtw,complete,parallel,Finished,484,0.13686156353277046
OSULeaf,msm,average,parallel,Initializing,134,0.06528296134829827
OSULeaf,msm,average,parallel,Approximating,0,0.06528296134829827
OSULeaf,msm,average,parallel,ComputingFullDistances,13330,0.06528296134829827
OSULeaf,msm,average,parallel,Finalizing,42,0.06528296134829827
OSULeaf,msm,average,parallel,Finished,13509,0.06528296134829827
CricketX,dtw,complete,parallel,Initializing,177,0.07008786748974616
CricketX,dtw,complete,parallel,Approximating,0,0.07008786748974616
CricketX,dtw,complete,parallel,ComputingFullDistances,16303,0.07008786748974616
CricketX,dtw,complete,parallel,Finalizing,65,0.07008786748974616
CricketX,dtw,complete,parallel,Finished,16547,0.07008786748974616
MixedShapesRegularTrain,sbd,average,parallel,Initializing,1335,0.05627214711746558
MixedShapesRegularTrain,sbd,average,parallel,Approximating,0,0.05627214711746558
MixedShapesRegularTrain,sbd,average,parallel,ComputingFullDistances,79648,0.05627214711746558
MixedShapesRegularTrain,sbd,average,parallel,Finalizing,224,0.05627214711746558
MixedShapesRegularTrain,sbd,average,parallel,Finished,81210,0.05627214711746558
Chinatown,dtw,average,parallel,Initializing,29,0.06207615863303047
Chinatown,dtw,average,parallel,Approximating,0,0.06207615863303047
Chinatown,dtw,average,parallel,ComputingFullDistances,219,0.06207615863303047
Chinatown,dtw,average,parallel,Finalizing,42,0.06207615863303047
Chinatown,dtw,average,parallel,Finished,291,0.06207615863303047
NonInvasiveFetalECGThorax2,kdtw,weighted,parallel,Initializing,1309,0.0785178874744137
NonInvasiveFetalECGThorax2,kdtw,weighted,parallel,Approximating,0,0.0785178874744137
NonInvasiveFetalECGThorax2,kdtw,weighted,parallel,ComputingFullDistances,63586846,0.0785178874744137
NonInvasiveFetalECGThorax2,kdtw,weighted,parallel,Finalizing,432,0.0785178874744137
NonInvasiveFetalECGThorax2,kdtw,weighted,parallel,Finished,63588589,0.0785178874744137
Beef,sbd,weighted,parallel,Initializing,44,0.03484968803176404
Beef,sbd,weighted,parallel,Approximating,0,0.03484968803176404
Beef,sbd,weighted,parallel,ComputingFullDistances,284,0.03484968803176404
Beef,sbd,weighted,parallel,Finalizing,19,0.03484968803176404
Beef,sbd,weighted,parallel,Finished,350,0.03484968803176404
WordSynonyms,msm,weighted,parallel,Initializing,153,0.28535496789806186
WordSynonyms,msm,weighted,parallel,Approximating,0,0.28535496789806186
WordSynonyms,msm,weighted,parallel,ComputingFullDistances,19708,0.28535496789806186
WordSynonyms,msm,weighted,parallel,Finalizing,70,0.28535496789806186
WordSynonyms,msm,weighted,parallel,Finished,19932,0.28535496789806186
CricketX,euclidean,average,parallel,Initializing,185,0.042106156302766116
CricketX,euclidean,average,parallel,Approximating,0,0.042106156302766116
CricketX,euclidean,average,parallel,ComputingFullDistances,160,0.042106156302766116
CricketX,euclidean,average,parallel,Finalizing,87,0.042106156302766116
CricketX,euclidean,average,parallel,Finished,434,0.042106156302766116
ProximalPhalanxTW,msm,complete,parallel,Initializing,80,0.688032494209341
ProximalPhalanxTW,msm,complete,parallel,Approximating,0,0.688032494209341
ProximalPhalanxTW,msm,complete,parallel,ComputingFullDistances,1035,0.688032494209341
ProximalPhalanxTW,msm,complete,parallel,Finalizing,72,0.688032494209341
ProximalPhalanxTW,msm,complete,parallel,Finished,1188,0.688032494209341
MixedShapesSmallTrain,euclidean,complete,parallel,Initializing,1134,0.4529952819021398
MixedShapesSmallTrain,euclidean,complete,parallel,Approximating,0,0.4529952819021398
MixedShapesSmallTrain,euclidean,complete,parallel,ComputingFullDistances,1194,0.4529952819021398
MixedShapesSmallTrain,euclidean,complete,parallel,Finalizing,235,0.4529952819021398
MixedShapesSmallTrain,euclidean,complete,parallel,Finished,2565,0.4529952819021398
FordB,dtw,complete,parallel,Initializing,1026,-0.00015647198054642117
FordB,dtw,complete,parallel,Approximating,0,-0.00015647198054642117
FordB,dtw,complete,parallel,ComputingFullDistances,1584639,-0.00015647198054642117
FordB,dtw,complete,parallel,Finalizing,651,-0.00015647198054642117
FordB,dtw,complete,parallel,Finished,1586319,-0.00015647198054642117
FreezerSmallTrain,lorentzian,weighted,parallel,Initializing,427,0.00022224005921059648
FreezerSmallTrain,lorentzian,weighted,parallel,Approximating,0,0.00022224005921059648
FreezerSmallTrain,lorentzian,weighted,parallel,ComputingFullDistances,3933,0.00022224005921059648
FreezerSmallTrain,lorentzian,weighted,parallel,Finalizing,234,0.00022224005921059648
FreezerSmallTrain,lorentzian,weighted,parallel,Finished,4595,0.00022224005921059648
AllGestureWiimoteX,kdtw,weighted,parallel,Initializing,103,0.0001464813799278396
AllGestureWiimoteX,kdtw,weighted,parallel,Approximating,0,0.0001464813799278396
AllGestureWiimoteX,kdtw,weighted,parallel,ComputingFullDistances,111723,0.0001464813799278396
AllGestureWiimoteX,kdtw,weighted,parallel,Finalizing,74,0.0001464813799278396
AllGestureWiimoteX,kdtw,weighted,parallel,Finished,111902,0.0001464813799278396
InlineSkate,lorentzian,complete,parallel,Initializing,628,0.015761247504577195
InlineSkate,lorentzian,complete,parallel,Approximating,0,0.015761247504577195
InlineSkate,lorentzian,complete,parallel,ComputingFullDistances,1311,0.015761247504577195
InlineSkate,lorentzian,complete,parallel,Finalizing,75,0.015761247504577195
InlineSkate,lorentzian,complete,parallel,Finished,2016,0.015761247504577195
DistalPhalanxTW,kdtw,average,parallel,Initializing,67,0.588307791248631
DistalPhalanxTW,kdtw,average,parallel,Approximating,0,0.588307791248631
DistalPhalanxTW,kdtw,average,parallel,ComputingFullDistances,11513,0.588307791248631
